StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,vA_liable_AV_1,vB_mnfctr_liable_AV_1,avoid_AV_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
2023-05-31 23:53:22,2023-06-01 00:00:13,0,70.190.203.243,100,410,1,2023-06-01 00:00:13,R_Y62jcyW7eWMvvC9,,,,,33.4475,-112.0866,anonymous,EN,1,2,2,3.03,3.03,22.559,1,0,0,13.936,0,"If the human occupant of vehicle b had been driving a regular vehicle instead, then the accident may have been prevented by the driver reacting differently",0,64,0,2,1,100,100,2,,37,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 00:14:12,2023-06-01 00:20:09,0,107.130.118.58,100,356,1,2023-06-01 00:20:09,R_1KUCUUObm9MA3zX,,,,,33.2541,-84.2735,anonymous,EN,1,2,2,0,0,52.861,0,0,0,41.645,0,"if the human occupant of Vehicle B had been driving a regular vehicle instead, then he may have been paying a lot more attention to the upcoming intersection and the accident could have been avoided. ",72,70,65,1,1,0,55,2,,53,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 00:17:20,2023-06-01 00:22:28,0,72.181.134.191,100,307,1,2023-06-01 00:22:29,R_2ctJeyRPbEMwxzu,,,,,32.8008,-96.7884,anonymous,EN,1,2,2,0.007,0.007,40.251,1,0,0,43.406,0,"They would have not happened. ",50,50,50,1,1,29,34,2,,36,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 00:35:49,2023-06-01 00:41:53,0,45.51.64.3,100,364,1,2023-06-01 00:41:54,R_1kObhqI6qeMXQL9,,,,,33.9339,-117.8854,anonymous,EN,1,2,2,0,0,26.064,0,0,0,12.907,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have been on the opposite side of the car, and would have been less injured.",100,0,0,1,1,50,80,2,,33,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 01:02:47,2023-06-01 01:03:02,0,24.90.202.188,100,15,1,2023-06-01 01:03:02,R_qRrn5rBZ8ME4cTv,,,,,40.6643,-73.9763,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 00:56:12,2023-06-01 01:04:34,0,166.181.84.230,100,502,1,2023-06-01 01:04:35,R_2q3j1Qf1J1S4AUX,,,,,41.6021,-93.6124,anonymous,EN,1,2,2,0,0,33.144,0,0,0,15.081,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the accident could have been prevented. The car could have seen the other vehicle go through the stop sign and swerved to avoid it. ",92,95,90,1,1,75,30,1,,45,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 01:04:23,2023-06-01 01:05:11,0,24.205.12.231,100,47,1,2023-06-01 01:05:11,R_3EQDkXlvfxn6vuY,,,,,34.137,-118.2376,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 01:13:34,2023-06-01 01:19:40,0,104.10.231.8,100,366,1,2023-06-01 01:19:41,R_3qEVZgivKp9n5hM,,,,,31.7596,-106.4884,anonymous,EN,1,2,2,3.14,21.782,22.843,2,0,0,12.451,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then... They would have gotten seriously injured from the impact from vehicle A.",100,9,60,1,1,20,50,2,,40,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 01:51:39,2023-06-01 01:57:13,0,68.62.103.57,100,333,1,2023-06-01 01:57:14,R_2ZCAl8PHYoruq67,,,,,42.2314,-83.6344,anonymous,EN,1,2,2,0,0,47.88,0,0,0,11.418,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human could have stopped when Vehicle A proceeded to run through the stop sign.",90,50,60,1,1,20,40,2,,46,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 01:53:05,2023-06-01 01:58:02,0,216.73.161.64,100,296,1,2023-06-01 01:58:03,R_1NsucGECPGy1Av5,,,,,40.7157,-74,anonymous,EN,1,2,2,6.66,34.263,35.462,3,0,0,16.708,0,"Things could of gone differently if Vehicle B had stopped for longer at the stop sign, the stop was very brief. Also if he had just looked to the right he would of seen the car coming full speed and perhaps have avoided the crash.",85,70,77,1,1,10,50,2,,41,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 01:58:34,2023-06-01 02:00:58,0,184.103.160.167,100,143,1,2023-06-01 02:00:58,R_RXrfHtrOtYpk1Al,,,,,33.4532,-112.0748,anonymous,EN,1,2,2,18.216,18.819,19.954,2,4.674,10.164,11.092,3,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have known to stop .",29,92,81,1,2,58,87,2,,29,1,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 01:51:32,2023-06-01 02:04:16,0,40.142.223.70,100,763,1,2023-06-01 02:04:16,R_3GeQMoYqUcCrOMT,,,,,40.9999,-79.3527,anonymous,EN,1,2,2,0,0,34.409,0,0,0,10.997,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human occupant might of stopped longer at the stop sign checking for on coming cars.",100,0,65,1,1,64,0,1,,34,1,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 02:02:59,2023-06-01 02:06:21,0,74.130.136.164,100,201,1,2023-06-01 02:06:21,R_2w5NAP4dxhDFYbI,,,,,38.4044,-85.7878,anonymous,EN,1,2,2,0,0,21.063,0,0,0,18.47,0,That are a accident of the cars fast,77,77,84,1,1,78,77,2,,35,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 02:06:40,2023-06-01 02:10:37,0,63.231.136.136,100,237,1,2023-06-01 02:10:37,R_3G6QCpllMP1dCMq,,,,,44.971,-93.0498,anonymous,EN,1,2,2,0,0,22.976,0,0,0,14.687,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then nothing would have changed. Driver A would have still hit him/her.",100,10,9,1,1,41,40,1,,36,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 02:22:38,2023-06-01 02:30:32,0,76.111.136.252,100,474,1,2023-06-01 02:30:33,R_3RpCAJIzWgbYBCM,,,,,39.1753,-77.1946,anonymous,EN,1,2,2,0,0,35.493,0,0,0,16.175,0,The human occupant would have used his initiative to know that he needs to stop the vehicle to acertain that another vehicle is not coming from another direction.,10,60,80,1,2,60,60,1,,34,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 02:47:51,2023-06-01 02:58:38,0,104.53.104.152,100,646,1,2023-06-01 02:58:39,R_1QiqeZ0SvMe4Dq5,,,,,40.1412,-87.6264,anonymous,EN,1,2,2,0,0,36.061,0,0,0,26.25,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant in B would not have run the stop sign.",10,90,75,1,2,1,75,2,,63,8,2 yrs college Associates,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 03:02:55,2023-06-01 03:08:33,0,98.227.140.221,100,338,1,2023-06-01 03:08:34,R_QnqcL6hKMIJI3TP,,,,,41.4901,-87.4584,anonymous,EN,1,2,2,0,0,25.223,0,0,0,12.136,0,"If a human occupant of Vehicle B had been driving a regular vehicle instead, then they might have seen vehicle A traveling at a high rate of speed and not slowing down preparing to stop. A human may have also attempted to swerve out of the way if they saw A not slowing down to stop. ",100,0,0,1,1,30,82,2,,54,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 03:05:06,2023-06-01 03:10:41,0,104.35.169.194,100,335,1,2023-06-01 03:10:41,R_2eaNUYwm634joI0,,,,,34.1483,-118.0016,anonymous,EN,1,2,2,0,0,30.057,0,0,0,13.976,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have seen the other car coming and guessed that the driver wouldn't stop. They could have waited a bit longer than normal at the stop sign to potentially prevent the accident from occurring.",100,10,30,1,1,50,45,2,,42,4,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 03:09:56,2023-06-01 03:24:53,0,76.134.11.33,100,897,1,2023-06-01 03:24:53,R_2CkRgYqo0OrNjpi,,,,,34.919,-92.1419,anonymous,EN,1,2,2,32.259,117.33,382.45,2,28.772,28.772,29.997,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have been more aware of the road.",92,87,41,1,1,68,78,1,,49,3,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 03:37:05,2023-06-01 03:40:43,0,98.231.56.152,100,218,1,2023-06-01 03:40:43,R_OJYpo2zvwyKlpQd,,,,,30.6215,-81.5914,anonymous,EN,1,2,2,0,0,29.092,0,0,0,13.69,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then there is a possibility they could have swerbed or manuevered their car to avoid being hit by vehicle A.",100,0,50,1,1,20,90,2,,43,4,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 03:49:15,2023-06-01 03:53:33,0,71.248.118.80,100,258,1,2023-06-01 03:53:33,R_1DSxOD5Qa0rHLNA,,,,,39.2962,-76.5741,anonymous,EN,1,2,2,0,0,23.627,0,0,0,11.511,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have avoided the colission by taking evasive action.",100,0,50,1,1,15,0,1,,40,3,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
2023-06-01 04:26:46,2023-06-01 04:32:01,0,98.114.42.222,100,315,1,2023-06-01 04:32:02,R_3CZTgMxqgua3z88,,,,,39.9195,-75.1565,anonymous,EN,1,2,2,0,0,47.601,0,0,0,13.694,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, they might be able to use the breaks- avoiding a collision.",100,0,58,1,1,0,100,2,,56,5,,Q148,countf,vB_mnfctr_liable_AV|vA_liable_AV,Q122|avoid_AV
2023-06-01 04:28:04,2023-06-01 04:33:45,0,73.140.167.1,100,340,1,2023-06-01 04:33:45,R_VVTHr4nfPWTAHex,,,,,48.183,-122.1136,anonymous,EN,1,2,2,11.877,31.654,32.84,4,4.599,4.599,11.282,1,"If the human occupant of vehicle b had been driving a regular vehicle instead, then maybe they could've noticed that vehicle a wasnt slowing to a stop even though they were quickly approaching a stop sign, & couldve swerved out of the way or hit their brakes to miss vehicle a.",100,0,0,1,1,0,70,2,,32,2,,Q148,countf,vA_liable_AV|vB_mnfctr_liable_AV,Q122|avoid_AV
